source	target	weight
d1iqpa1	d1n1ba2	3.3675845
d1iqpa1	d1v0wa2	2.1441793
d1iqpa1	d1pg4a_	2.315138
d1iqpa1	d1usra_	2.315138
d1iqpa1	d1t1ua1	2.6617394
d1iqpa1	d1xqoa_	4.9832729
d1iqpa1	d1uura2	5.7058326
d1iqpa1	d4hr3a2	2.1441793
d1iqpa1	d2b0ha1	3.1899617
d1iqpa1	d1lama2	2.1441793
d1iqpa1	d3r7ka2	4.262592
d1iqpa1	d1t3ta7	3.9035139
d1iqpa1	d3zzha_	2.1441793
d1iqpa1	d3bgea1	5.8866392
d1iqpa1	d2edua1	2.7194564
d1iqpa1	d4arua_	3.5457772
d1iqpa1	d2dt8a_	4.4425022
d1iqpa1	d1wc1a_	2.4877463
d1iqpa1	d3obca_	3.0130204
d1iqpa1	d2apja1	2.1441793
d1iqpa1	d1nbua_	2.6617394
d1iqpa1	d1w07a2	2.6617394
d1iqpa1	d3dssb_	4.9832729
d1iqpa1	d1jy1a1	2.6617394
d1iqpa1	d1qupa2	2.1051695
d1iqpa1	d2a1jb1	2.7480585
d1iqpa1	d1v4ea_	2.8368935
d1iqpa1	d1ixra1	3.9992306
d1iqpa1	d1t9ia_	6.0674915
d1iqpa1	d4fjqa2	2.8368935
d1iqpa1	d2npta1	3.5457772
d1iqpa1	d3bvua3	2.1441793
d1iqpa1	d2g7za_	2.6617394
d1iqpa1	d2qi2a3	2.8368935
d1iqpa1	d3knza_	4.802872
d1iqpa1	d2g0wa1	3.0130204
d1iqpa1	d2j0wa1	3.1899617
d1iqpa1	d2nn6e2	3.9221355
d1iqpa1	d1muna_	2.8368935
d1iqpa1	d2je6a2	3.5663114
d1iqpa1	d2bo9b2	3.1899617
d1iqpa1	d1nzaa_	2.1441793
d1iqpa1	d2w21a_	2.1441793
d1iqpa1	d1o4ua2	2.1441793
d1iqpa1	d1nd6a_	2.6617394
d1iqpa1	d3f31a_	2.1441793
d1iqpa1	d1s35a1	2.6617394
d1iqpa1	d3lsna_	4.6226062
d1iqpa1	d1ivha1	3.5457772
d1iqpa1	d1mgpa_	4.262592
d1iqpa1	d3fhva_	2.4877463
d1iqpa1	d1wjoa_	2.4877463
d1iqpa1	d4ij5a_	2.6617394
d1iqpa1	d1qwoa_	2.315138
d1iqpa1	d2wa7a2	2.315138
d1iqpa1	d1vhua_	2.315138
d1iqpa1	d2ozga1	2.315138
d1iqpa1	d3lg3a_	3.5457772
d1iqpa1	d1quua1	4.082914
d1iqpa1	d1piea2	4.262592
d1iqpa1	d1ivsa2	3.3675845
d1iqpa1	d1njra_	3.5457772
d1iqpa1	d1zmba1	2.8368935
d1iqpa1	d1u0bb1	3.1899617
d1iqpa1	d4du6a_	4.262592
d1n1ba2	d3ks6a_	2.3715219
d1n1ba2	d1un8a4	2.2214855
d1n1ba2	d2xbla_	2.8060412
d1n1ba2	d2c35a1	2.4463047
d1n1ba2	d3lsna_	2.2302042
d1n1ba2	d3ksva_	3.1024796
d1n1ba2	d3f0na2	2.0761518
d1n1ba2	d1spva_	4.0066072
d1n1ba2	d3u1eb2	2.765131
d1n1ba2	d2hmfa1	3.3673412
d1n1ba2	d1s35a2	2.5314072
d1n1ba2	d2retb1	2.1917767
d1n1ba2	d2cdqa1	3.3574765
d1n1ba2	d2oqea2	4.2046625
d1n1ba2	d3dc7a1	2.5839039
d1n1ba2	d3mr7a_	3.255755
d1n1ba2	d1v0wa1	2.5845146
d1n1ba2	d1tzba_	3.4966367
d1n1ba2	d3swoa2	3.2906061
d1n1ba2	d2dx6a_	2.640949
d1n1ba2	d3ctda1	2.1099711
d1n1ba2	d1y5ea1	2.2204429
d1n1ba2	d3pgua_	2.1043357
d1n1ba2	d1wuua2	4.5820073
d1n1ba2	d1sxjb1	4.3230738
d1n1ba2	d1w6ka1	3.5499015
d1n1ba2	d3bl2a_	4.8329465
d1n1ba2	d1st6a6	3.2453031
d1n1ba2	d4eb2a_	2.618913
d1n1ba2	d2v9ya1	3.1194413
d1n1ba2	d2jc5a_	2.3171586
d1n1ba2	d3l8wa2	2.1917767
d1n1ba2	d1uuya_	2.4694411
d1n1ba2	d2i9da_	2.0107392
d1n1ba2	d2eava_	2.1573748
d1n1ba2	d1t01a1	2.4756141
d1n1ba2	d1v25a_	2.1043357
d1n1ba2	d2h6fb1	4.5376264
d1n1ba2	d2fe1a1	2.1165161
d1n1ba2	d1o7d.3	2.3394934
d1n1ba2	d2vofa_	3.9995851
d1n1ba2	d2z4ua_	2.3084479
d1n1ba2	d1wc1a_	2.7924135
d1n1ba2	d3ci0k3	2.0227768
d1n1ba2	d2c1ia1	3.0735108
d1n1ba2	d2w01a_	2.7591835
d1n1ba2	d3bzwa1	3.0143644
d1n1ba2	d2cpra1	2.4392367
d1n1ba2	d1sxjd1	2.1935169
d1n1ba2	d3fj1a_	2.3394934
d1n1ba2	d2xhia2	2.1364907
d1n1ba2	d3ff1a_	2.4582624
d1n1ba2	d1ohua_	3.6273489
d1n1ba2	d4eyca_	2.5560266
d1n1ba2	d1rx0a1	2.0884611
d1n1ba2	d2nn6d2	2.3946479
d1n1ba2	d1wura_	2.1656164
d1n1ba2	d1q08a_	2.3278813
d1n1ba2	d1sxje1	4.0086156
d1n1ba2	d3m7ng2	3.2913704
d1n1ba2	d2yyea2	3.3255944
d1n1ba2	d2duya1	3.0084233
d1n1ba2	d1t01a2	2.1424115
d1n1ba2	d2qisa_	9.8905632
d1n1ba2	d3ucaa_	4.9358585
d1n1ba2	d1sxjc1	3.9035139
d1n1ba2	d1ps1a_	17.199807
d1n1ba2	d1x0la_	2.6977477
d1n1ba2	d2je6b2	2.6164562
d1n1ba2	d3tqoa2	2.8808807
d1n1ba2	d2gu3a2	2.4180274
d1n1ba2	d3eera_	4.0616423
d1n1ba2	d2wy8a_	2.0649666
d1n1ba2	d3d01a_	2.640949
d1n1ba2	d3iwta_	2.1440355
d1n1ba2	d1nqka_	2.2214855
d1n1ba2	d2hsja1	2.4305909
d1n1ba2	d1u7na_	2.4582624
d1n1ba2	d2onfa1	3.4388483
d1n1ba2	d3lhla_	2.0025531
d1n1ba2	d1yhla_	8.3953156
d1n1ba2	d1ukka_	2.9463334
d1n1ba2	d2gr8a1	2.0297634
d1n1ba2	d2nn6a2	2.5480762
d1n1ba2	d2nlya1	2.2641479
d1n1ba2	d2b7na1	2.3990932
d1n1ba2	d1z8ha_	5.0132858
d1n1ba2	d1qkra_	2.7560628
d1n1ba2	d1tyeb2	2.3668487
d1n1ba2	d4ir8a_	2.7179906
d1n1ba2	d2o55a_	2.9813342
d1n1ba2	d1yd9a1	3.420487
d1n1ba2	d2nn6c2	2.2193799
d1n1ba2	d1s28a_	2.4273045
d1n1ba2	d3lv0a_	2.5749302
d1n1ba2	d3cw9a_	2.1043357
d1n1ba2	d2iw0a1	2.3757698
d1n1ba2	d3dd6a2	5.54923
d1n1ba2	d1t1ua2	2.1370695
d1n1ba2	d2ewca1	2.2064332
d1n1ba2	d1r8ea1	2.2257247
d1n1ba2	d3flka_	2.8183187
d1n1ba2	d3bsfa_	3.4337042
d1n1ba2	d2oiea1	5.7186555
d1n1ba2	d3nyia_	2.0614461
d1n1ba2	d2pn2a1	2.5651481
d1n1ba2	d2p10a1	2.2860886
d1n1ba2	d3n0fa1	2.1943409
d1n1ba2	d1orna_	2.9504978
d1n1ba2	d2i2wa_	2.2621247
d1n1ba2	d3lb5a_	3.0510722
d1n1ba2	d1yt3a1	2.2425393
d1n1ba2	d2nn6b2	2.7344489
d1n1ba2	d3v0sa1	2.2581202
d1n1ba2	d2gtaa1	2.7938706
d1n1ba2	d1st6a5	2.1988451
d1n1ba2	d1r2ja1	2.0062482
d1n1ba2	d2gnoa1	2.4486446
d1n1ba2	d1yk9a_	2.4511099
d1n1ba2	d4l0ma_	2.8128858
d1n1ba2	d1w6ka2	2.4802656
d1n1ba2	d2ps5a_	19.734829
d1n1ba2	d3ddva1	2.039575
d1n1ba2	d1ufaa2	2.5777061
d1n1ba2	d3dfea_	2.6799829
d1n1ba2	d3v4da_	3.0155129
d1n1ba2	d2d5ba1	2.6911485
d1n1ba2	d2nl9a_	4.5123338
d1n1ba2	d1nhpa3	2.6248633
d1n1ba2	d4kwda_	15.939807
d1n1ba2	d1w07a1	2.7203373
d1n1ba2	d3p0ta_	2.372724
d1n1ba2	d1st6a3	2.3760139
d1n1ba2	d2imsa_	4.2532951
d1n1ba2	d1xkpc1	2.7850032
d1n1ba2	d1wkua1	2.1047011
d1n1ba2	d1pqsa_	3.142208
d1n1ba2	d3l0ga1	2.700339
d1n1ba2	d1y6xa1	2.9616142
d1n1ba2	d2iu4a_	2.1043357
d1n1ba2	d2xz4a_	2.0081915
d1n1ba2	d1pu6a_	2.1271099
d1n1ba2	d2rd5a_	3.6039223
d1n1ba2	d1zwza1	2.3172001
d1n1ba2	d2deja2	3.2998756
d1n1ba2	d2bjoa_	2.69291
d1n1ba2	d1tvca2	2.1784277
d1n1ba2	d2spca_	2.3409324
d1n1ba2	d3ci0i1	2.1241614
d1n1ba2	d3c9ua2	2.89714
d1n1ba2	d2wz1a_	2.0975277
d1n1ba2	d1v95a_	5.0121703
d1n1ba2	d1wuda1	4.6716358
d1n1ba2	d2q73a_	3.6352114
d1n1ba2	d1uz5a3	2.313249
d1n1ba2	d4iyja_	2.5601257
d1n1ba2	d3epua_	2.7027092
d1n1ba2	d2odpa1	2.1172821
d1n1ba2	d3m7qb_	2.1055585
d1n1ba2	d1qvea_	2.3077908
d1n1ba2	d1rtra_	2.8641652
d1n1ba2	d2qjla_	2.0977672
d1n1ba2	d3npka_	4.7415622
d1n1ba2	d3fdja_	2.3733709
d1n1ba2	d4hwwa_	2.2249404
d1n1ba2	d1q59a_	2.5336543
d1n1ba2	d1tgsi_	2.0061548
d1n1ba2	d1z84a2	2.3601418
d1n1ba2	d2q80a1	8.324446
d1n1ba2	d1vdwa_	2.8836892
d1n1ba2	d1y14a_	2.5555694
d1n1ba2	d2p06a1	2.4670179
d1n1ba2	d3zqka_	2.1897482
d1n1ba2	d3c10a_	2.5777061
d1n1ba2	d1s2wa_	2.3215503
d1n1ba2	d1ur3m_	2.1663984
d1n1ba2	d2e5fa_	2.2214855
d1n1ba2	d2g64a1	3.4388483
d1n1ba2	d2plga1	2.994611
d1n1ba2	d3vj8a_	2.2214855
d1n1ba2	d3px8x_	2.3215503
d1n1ba2	d1r8da_	2.9871068
d1n1ba2	d3h8ja1	3.2644365
d1n1ba2	d2hbja1	2.9978199
d1n1ba2	d1vmga_	2.6636952
d1n1ba2	d3bzka1	2.0337247
d1n1ba2	d1yc0i_	2.3987328
d1n1ba2	d1qpma_	2.1541821
d1n1ba2	d1w2ya_	2.3445556
d1n1ba2	d2yvaa_	2.3940742
d1n1ba2	d1xl7a2	2.1782868
d1n1ba2	d1z84a1	2.3754603
d1n1ba2	d3m00a2	35.560402
d1n1ba2	d2fg1a_	2.5162399
d1n1ba2	d4giea_	2.5654879
d1n1ba2	d3dk9a3	3.0772621
d1n1ba2	d2eo4a_	2.1172802
d1n1ba2	d1vq8z1	2.0894878
d1n1ba2	d1uura2	2.5542808
d1n1ba2	d4hr3a2	3.1093924
d1n1ba2	d2b0ha1	2.372724
d1n1ba2	d1x6za_	2.3760139
d1n1ba2	d2edua1	3.616784
d1n1ba2	d1sxja1	2.5914871
d1n1ba2	d4arua_	2.3394934
d1n1ba2	d3imia_	3.5513521
d1n1ba2	d2opla1	2.6131305
d1n1ba2	d2dt8a_	2.1086203
d1n1ba2	d3obca_	7.1509513
d1n1ba2	d1w07a2	2.364002
d1n1ba2	d2k7wa1	2.9611595
d1n1ba2	d2yzca1	2.2623064
d1n1ba2	d1rqga1	2.1625649
d1n1ba2	d2a1jb1	2.0155365
d1n1ba2	d1v4ea_	2.8498863
d1n1ba2	d4fjqa2	35.685003
d1n1ba2	d2e1fa_	2.5011741
d1n1ba2	d2npta1	2.7526658
d1n1ba2	d2qi2a3	2.315138
d1n1ba2	d3ntla_	2.3394934
d1n1ba2	d2j0wa1	4.0481911
d1n1ba2	d2nn6e2	3.2060388
d1n1ba2	d2je6a2	3.9381654
d1n1ba2	d2bo9b2	2.699839
d1n1ba2	d1xqoa_	2.8569986
d1n1ba2	d1o4ua2	2.5560266
d1n1ba2	d3fhva_	2.5572529
d1n1ba2	d1scza_	2.3096047
d1n1ba2	d1qwoa_	2.2214855
d1n1ba2	d3fuca_	2.7524927
d1n1ba2	d2j01t1	2.2109174
d1n1ba2	d1vhua_	2.1251489
d1n1ba2	d3lg3a_	2.1043357
d1n1ba2	d2pz0a_	2.6704972
d1n1ba2	d2oika1	2.5001739
d1n1ba2	d3aama_	2.1510817
d2a0ma1	d2zkmx4	2.5241712
d2a0ma1	d2voaa_	3.7474304
d2a0ma1	d2b0ta_	3.1387025
d2a0ma1	d2d1sa_	2.5241712
d2a0ma1	d2xbla_	2.2504101
d2a0ma1	d3gaxa_	2.0126525
d2a0ma1	d2o3ha_	2.3527035
d2a0ma1	d2brxa1	4.0327811
d2a0ma1	d2cdqa1	2.5241712
d2a0ma1	d4fuqa_	2.4029464
d2a0ma1	d4a7wa_	2.7422986
d2a0ma1	d2c71a1	3.1563455
d2a0ma1	d2r9ga1	2.056767
d2a0ma1	d3dc7a1	4.6801791
d2a0ma1	d3c9ua1	2.3639618
d2a0ma1	d2b5dx2	2.5241712
d2a0ma1	d2j4ka_	2.3125192
d2a0ma1	d3nioa_	33.291599
d2a0ma1	d2hj1a1	2.0297634
d2a0ma1	d3maea_	3.0959643
d2a0ma1	d2dx6a_	2.3451025
d2a0ma1	d3bl2a_	3.3719882
d2a0ma1	d3ew8a_	16.809475
d2a0ma1	d3erpa_	5.4010321
d2a0ma1	d2vofa_	3.6855984
d2a0ma1	d4eb2a_	2.618913
d2a0ma1	d4giea_	3.062186
d2a0ma1	d3lmea_	5.0283457
d2a0ma1	d2f5tx2	5.2255397
d2a0ma1	d2c1ia1	3.2148276
d2a0ma1	d2w01a_	2.346475
d2a0ma1	d3bzwa1	3.0143644
d2a0ma1	d3ff1a_	2.5241712
d2a0ma1	d2c60a1	3.8364926
d2a0ma1	d3hp4a_	2.4576927
d2a0ma1	d4fjqa1	2.2052342
d2a0ma1	d2nn6d2	2.046006
d2a0ma1	d2acfa1	2.563011
d2a0ma1	d3m7ng2	4.2387347
d2a0ma1	d3bvua3	6.6672641
d2a0ma1	d3b9oa_	2.2824604
d2a0ma1	d2reta1	2.33187
d2a0ma1	d2naca2	6.3587764
d2a0ma1	d3bsfa_	3.8330911
d2a0ma1	d2akoa1	3.8537516
d2a0ma1	d3m1xa_	5.0779086
d2a0ma1	d2ofka_	2.7488076
d2a0ma1	d3qvqa_	2.8675853
d2a0ma1	d4iyqa_	2.3409324
d2a0ma1	d2wy8a_	3.0429961
d2a0ma1	d2hsja1	4.0901734
d2a0ma1	d2o14a2	3.128287
d2a0ma1	d2cx7a_	2.4367519
d2a0ma1	d3lhla_	31.797326
d2a0ma1	d2yaya_	2.5797092
d2a0ma1	d2nlya1	4.7372032
d2a0ma1	d2b7na1	2.0647108
d2a0ma1	d4ir8a_	3.7622884
d2a0ma1	d3b4ya_	3.1387025
d2a0ma1	d3cjkb_	2.0590445
d2a0ma1	d2cxna_	3.7622884
d2a0ma1	d3aama_	5.2340967
d2a0ma1	d2iw0a1	2.7774318
d2a0ma1	d3dd6a2	2.1562278
d2a0ma1	d3wg6a_	4.1389392
d2a0ma1	d2o55a_	3.2418134
d2a0ma1	d3fj1a_	4.0132365
d2a0ma1	d2ewca1	6.358576
d2a0ma1	d3flka_	4.1389392
d2a0ma1	d3w5ha2	3.5071856
d2a0ma1	d3ks6a_	3.2829784
d2a0ma1	d3bzka2	2.0894878
d2a0ma1	d3nyia_	4.0422975
d2a0ma1	d2rc5a2	2.958055
d2a0ma1	d2p10a1	3.9986275
d2a0ma1	d2qtva3	3.1113744
d2a0ma1	d2a40b_	2.8208498
d2a0ma1	d3dfea_	4.7345206
d2a0ma1	d3d37a1	2.1440355
d2a0ma1	d3t94a_	4.1852563
d2a0ma1	d2piaa2	3.3451019
d2a0ma1	d3v0sa1	4.0364715
d2a0ma1	d2vwsa_	4.5449244
d2a0ma1	d3qfta2	2.7817938
d2a0ma1	d2gnoa1	2.7938706
d2a0ma1	d3aala_	3.3873444
d2a0ma1	d2o8ra3	7.8586491
d2a0ma1	d4l0ma_	4.4221751
d2a0ma1	d3zzha_	2.0685044
d2a0ma1	d4bofa_	2.0441013
d2a0ma1	d4ja8a_	2.0441013
d2a0ma1	d3iwla_	2.2063919
d2a0ma1	d2ps5a_	2.0441013
d2a0ma1	d3mvga_	2.4805876
d2a0ma1	d3ejfa_	3.4676085
d2a0ma1	d3v4da_	4.1767384
d2a0ma1	d2ef5a_	27.220474
d2a0ma1	d2nl9a_	2.021025
d2a0ma1	d2vd3a2	2.6141646
d2a0ma1	d2q3ua_	2.4029464
d2a0ma1	d2b94a_	7.4890913
d2a0ma1	d4f1wa_	4.879954
d2a0ma1	d3r44a_	3.0148878
d2a0ma1	d2zr1a_	2.4853697
d2a0ma1	d3orya1	3.0045983
d2a0ma1	d3imab_	2.2878798
d2a0ma1	d3l8wa1	2.372724
d2a0ma1	d3c10a_	14.020193
d2a0ma1	d3ivra_	2.5241712
d2a0ma1	d4h4aa_	3.9288743
d2a0ma1	d3bzka1	2.0337247
d2a0ma1	d2iu4a_	2.1628093
d2a0ma1	d2xz4a_	2.1506758
d2a0ma1	d2y28a_	2.9072952
d2a0ma1	d3m84a1	2.5555797
d2a0ma1	d2nwia1	2.0405713
d2a0ma1	d2wkxa2	3.3855114
d2a0ma1	d2deja2	2.2738045
d2a0ma1	d3n2ta_	4.2647706
d2a0ma1	d3lo8a2	2.2351797
d2a0ma1	d3sdoa_	4.1389392
d2a0ma1	d3ejga_	3.7778989
d2a0ma1	d2g2ca1	2.3910658
d2a0ma1	d3pzla_	32.309746
d2a0ma1	d3cnva1	4.0264574
d2a0ma1	d2q02a1	4.6979498
d2a0ma1	d4eh1a2	3.896654
d2a0ma1	d2ftsa3	5.7404466
d2a0ma1	d3epua_	2.2361973
d2a0ma1	d2bkfa1	2.8131032
d2a0ma1	d3blxa_	4.1389392
d2a0ma1	d4f6ta_	3.9666554
d2a0ma1	d3dssb_	2.1628093
d2a0ma1	d3biga_	2.1628093
d2a0ma1	d3r5ga_	2.1084529
d2a0ma1	d4iyja_	3.3845334
d2a0ma1	d3lupa_	2.9610443
d2a0ma1	d2cc0a1	2.2621247
d2a0ma1	d3fdja_	2.7477982
d2a0ma1	d2va1a_	2.7422986
d2a0ma1	d3sp7a_	3.0133974
d2a0ma1	d2xmja_	3.2563844
d2a0ma1	d4hwwa_	24.923753
d2a0ma1	d2f1na1	2.8729231
d2a0ma1	d3o83a_	2.5241712
d2a0ma1	d3tqva1	2.2760886
d2a0ma1	d2jc5a_	2.1919162
d2a0ma1	d2xmwa_	2.5730151
d2a0ma1	d3rdra_	2.985347
d2a0ma1	d2ci1a_	3.515671
d2a0ma1	d2nlsa_	2.0889552
d2a0ma1	d2i9da_	3.2251148
d2a0ma1	d2jg6a_	3.1488865
d2a0ma1	d3jr7a_	3.2334116
d2a0ma1	d3zqka_	3.6255488
d2a0ma1	d3mcqa1	2.5945128
d2a0ma1	d3ea1a_	2.410751
d2a0ma1	d2nuha_	2.3753482
d2a0ma1	d2g64a1	2.5001739
d2a0ma1	d2j13a1	3.2743475
d2a0ma1	d3vj8a_	3.2628684
d2a0ma1	d2v7ba_	2.6460493
d2a0ma1	d2g50a2	5.1352503
d2a0ma1	d2cz4a1	2.9391665
d2a0ma1	d2i5ia1	2.5607491
d2a0ma1	d3hvma_	2.2824604
d2a0ma1	d2hfva1	3.5653615
d2a0ma1	d2h6fb1	2.5241712
d2a0ma1	d2guja1	2.244806
d2a0ma1	d3no3a_	4.820288
d2a0ma1	d2yvaa_	2.2562457
d2a0ma1	d4e4ra_	2.4029464
d2a0ma1	d2z4ua_	3.0729676
d2a0ma1	d2o8ra4	3.1488865
d2a0ma1	d3qz6a_	3.9968839
d2a0ma1	d2edua1	2.1935169
d2a0ma1	d3i7ta_	5.8939162
d2a0ma1	d2z1ea2	2.06267
d2a0ma1	d2dt8a_	2.3527035
d2a0ma1	d2apja1	3.0427533
d2a0ma1	d2k7wa1	2.2621247
d2a0ma1	d3l60a_	2.8585457
d2a0ma1	d3claa_	2.9569478
d2a0ma1	d2npta1	3.6217126
d2a0ma1	d2g0wa1	3.1272084
d2a0ma1	d2w21a_	3.6865044
d2a0ma1	d3pzya_	3.9403897
d2a0ma1	d4ij5a_	3.1077314
d2a0ma1	d3uawa_	4.8626593
d2a0ma1	d2hi1a_	7.0474195
d2a0ma1	d4atya_	6.1605419
d2a0ma1	d2wa7a2	2.2085302
d2a0ma1	d2plca_	3.1323872
d2a0ma1	d3fuca_	5.0655678
d2a0ma1	d2v9ya1	2.7958084
d2a0ma1	d3lg3a_	3.0148878
d2a0ma1	d2pz0a_	5.3535066
d2a0ma1	d2yyea1	3.4337544
d2a0ma1	d2otda_	3.560138
d2a0ma1	d3raoa_	3.6370848
d2a0ma1	d2vgna3	2.3637197
d2a0ma1	d4du6a_	2.1172821
d2a0ma1	d4josa_	5.318497
d2nn6a2	d3tqoa2	2.1520648
d2nn6a2	d2qifa_	4.3007321
d2nn6a2	d3epua_	2.3862303
d2nn6a2	d3o1ca_	2.0950457
d2nn6a2	d3ksva_	2.0667968
d2nn6a2	d3paja1	3.039773
d2nn6a2	d3npka_	2.7110596
d2nn6a2	d2nn6c2	9.9241886
d2nn6a2	d2ooia1	2.0667968
d2nn6a2	d3mr7a_	2.2257247
d2nn6a2	d2y28a_	2.0667968
d2nn6a2	d3zzha_	2.2257247
d2nn6a2	d3lb5a_	2.0667968
d2nn6a2	d4ir8a_	2.2257247
d2nn6a2	d3b4ya_	3.039773
d2nn6a2	d3ks6a_	3.3712743
d2nn6a2	d3cjkb_	3.950615
d2nn6a2	d2spca_	3.8716709
d2nn6a2	d2pora_	2.5480762
d2nn6a2	d2oika1	2.0667968
d2nn6a2	d3dd6a2	12.632838
d2nn6a2	d3lo8a2	2.3862303
d2nn6a2	d3imia_	2.0667968
d2nn6a2	d2opla1	2.2257247
d2nn6a2	d3bl2a_	2.0667968
d2nn6a2	d4kwda_	2.7110596
d2nn6a2	d2wz1a_	2.5480762
d2nn6a2	d3obca_	4.2003755
d2nn6a2	d2q73a_	3.4537399
d2nn6a2	d3erpa_	2.2257247
d2nn6a2	d3m00a2	2.0667968
d2nn6a2	d3m7qb_	2.1055585
d2nn6a2	d4gf3a_	4.0397
d2nn6a2	d3p0ta_	2.0667968
d2nn6a2	d2w01a_	2.5480762
d2nn6a2	d4f6ta_	3.039773
d2nn6a2	d3mkha2	3.2052307
d2nn6a2	d2oqea3	4.207567
d2nn6a2	d4fjqa2	3.039773
d2nn6a2	d3r5ga_	3.2052307
d2nn6a2	d3hzaa_	2.2257247
d2nn6a2	d2nn6e2	13.904604
d2nn6a2	d3fdja_	2.2257247
d2nn6a2	d2va1a_	2.5480762
d2nn6a2	d3hp4a_	2.3862303
d2nn6a2	d2xmja_	2.8546592
d2nn6a2	d3lsna_	5.0495226
d2nn6a2	d2nn6b2	13.014088
d2nn6a2	d3dxsx_	3.9746978
d2nn6a2	d2nn6d2	13.065829
d2nn6a2	d3f31a_	4.207567
d2nn6a2	d2xmwa_	2.9637976
d2nn6a2	d3ci0k3	3.5423264
d2nn6a2	d2nn6f2	13.852877
d2nn6a2	d2p06a1	2.8296203
d2nn6a2	d3qfta2	2.2257247
d2nn6a2	d2ra4a_	2.2245658
d2nn6a2	d2v0na3	3.039773
d2nn6a2	d2ra5a1	2.0667968
d2nn6a2	d4atya_	2.5480762
d2nn6a2	d3mcqa1	2.3862303
d2nn6a2	d3cdda1	3.3712743
d2nn6a2	d4egua_	2.0667968
d2nn6a2	d3m7ng2	11.903513
d2nn6a2	d2oiea1	3.6054069
d2nn6a2	d2reta1	2.5134671
d2nn6a2	d2ozga1	2.3637197
d2nn6a2	d2plga1	3.3712743
d2nn6a2	d2yhea2	2.8750076
d2nn6a2	d3ucaa_	2.8750076
d2nn6a2	d2pz0a_	2.5480762
d2nn6a2	d3iwla_	2.3987328
d2nn6a2	d3tqva1	2.1144805
d2nn6a2	d2ps5a_	2.3862303
d2nn6a2	d3rdra_	2.3862303
d2nn6a2	d2otda_	2.5480762
d2nn6a2	d2z1ea1	2.1144805
d2nn6a2	d4du6a_	3.2052307
d2nn6a2	d3mvga_	2.0667968
d2nn6a2	d2ofka_	2.0667968
d1vq8z1	d2o3ha_	2.6503125
d1vq8z1	d2brxa1	3.4168814
d1vq8z1	d2retb1	2.4615776
d1vq8z1	d1wu7a1	3.0316949
d1vq8z1	d3mr7a_	2.0894878
d1vq8z1	d3ctda1	2.4615776
d1vq8z1	d3l8wa2	2.2745192
d1vq8z1	d2k4xa1	3.6870433
d1vq8z1	d2im5a1	2.2745192
d1vq8z1	d2otma1	2.8404323
d1vq8z1	d2z4ua_	2.2745192
d1vq8z1	d1x6oa1	2.4377524
d1vq8z1	d2cpra1	2.4615776
d1vq8z1	d1yfqa_	2.4615776
d1vq8z1	d1wiia_	2.8404323
d1vq8z1	d2j0161	2.0750328
d1vq8z1	d2ovrb2	3.0316949
d1vq8z1	d3bvua3	2.4615776
d1vq8z1	d1vyhc1	2.8404323
d1vq8z1	d2qisa_	2.4615776
d1vq8z1	d2slia2	2.0894878
d1vq8z1	d3bwha_	2.2745192
d1vq8z1	d1yhla_	2.4615776
d1vq8z1	d2gr8a1	2.6503125
d1vq8z1	d2do3a1	3.8933346
d1vq8z1	d2iw0a1	2.0894878
d1vq8z1	d3bzka2	2.0894878
d1vq8z1	d3nyia_	2.4615776
d1vq8z1	d2qtva3	3.0316949
d1vq8z1	d1yt3a1	2.8404323
d1vq8z1	d3v0sa1	2.0894878
d1vq8z1	d2v0na3	3.0316949
d1vq8z1	d2gnoa1	2.0894878
d1vq8z1	d2iv2x1	2.4615776
d1vq8z1	d4l0ma_	2.0894878
d1vq8z1	d1w6ka2	3.0316949
d1vq8z1	d2ps5a_	3.0316949
d1vq8z1	d2ilaa_	2.0894878
d1vq8z1	d3ejfa_	2.4615776
d1vq8z1	d2nl9a_	2.0894878
d1vq8z1	d4f1wa_	2.4615776
d1vq8z1	d3prna_	2.0894878
d1vq8z1	d1w07a1	2.8404323
d1vq8z1	d3bzka1	2.0894878
d1vq8z1	d2iu4a_	2.2745192
d1vq8z1	d2spca_	2.0894878
d1vq8z1	d1xg4a_	2.0894878
d1vq8z1	d2pbib_	3.2238999
d1vq8z1	d4f1ra_	2.2745192
d1vq8z1	d1z7aa1	2.2745192
d1vq8z1	d2odpa1	3.0316949
d1vq8z1	d3r5ga_	2.4615776
d1vq8z1	d3lupa_	2.6503125
d1vq8z1	d2cc0a1	2.0894878
d1vq8z1	d3fdja_	2.0894878
d1vq8z1	d2va1a_	3.4168814
d1vq8z1	d3mksb2	2.4615776
d1vq8z1	d3jr7a_	2.2745192
d1vq8z1	d1wiwa_	3.4168814
d1vq8z1	d3vj8a_	2.2745192
d1vq8z1	d2g50a2	2.6503125
d1vq8z1	d3h8ja1	2.2745192
d1vq8z1	d2h6fb1	3.0316949
d1vq8z1	d1yc0i_	2.2063919
d1vq8z1	d3uvka_	2.4615776
d1vq8z1	d1xqoa_	2.0894878
d1vq8z1	d1yuaa2	2.5893565
d1vq8z1	d4hr3a2	2.6503125
d1vq8z1	d3bgea1	2.2745192
d1vq8z1	d2edua1	2.2745192
d1vq8z1	d2opla1	2.8404323
d1vq8z1	d1wc1a_	2.8404323
d1vq8z1	d3obca_	2.6503125
d1vq8z1	d2ayja1	2.4085972
